Date,Open,High,Low,Close,Volume,Daily_Return,Log_Return,MA_50,MA_200,Price_MA50_Ratio,Price_MA200_Ratio,Volatility_20d,Volume_MA_20,Volume_Ratio,Daily_Range,Daily_Range_Abs,Gap,RSI_14,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,ATR_14,Year,Month,Day,DayOfWeek,Quarter,Cumulative_Return,Drawdown
2000-01-03,5209.5400390625,5384.66015625,5209.5400390625,5375.10986328125,0,,,,,,,,,,3.257982099748143,175.1201171875,,,0.0,0.0,0.0,,,,,,,2000,1,3,0,1,,0.0
2000-01-04,5533.97998046875,5533.97998046875,5376.43017578125,5491.009765625,0,2.15623318019027,2.1333153288501707,,,,,,,,2.8692319156632804,157.5498046875,2.955662697664701,,9.245576255341803,1.8491152510683606,7.396461004273442,,,,,,,2000,1,4,1,1,1.0215623318019027,0.0
2000-01-05,5265.08984375,5464.35009765625,5184.47998046875,5357.0,0,-2.44053045514383,-2.470804987475002,,,,,,,,5.224381504340116,279.8701171875,-4.114360227317594,,5.693660949636978,2.618024390782084,3.075636558854894,,,,,,,2000,1,5,2,1,0.9966307919759998,-2.44053045514383
2000-01-06,5424.2099609375,5489.85986328125,5391.330078125,5421.52978515625,0,1.2045881119329804,1.197390691201627,,,,,,,,1.817379762922585,98.52978515625,1.2546193940171737,,7.993611466753464,3.69314180597636,4.300469660777104,,,,,,,2000,1,6,3,1,1.0086360880160061,-1.265340682941607
2000-01-07,5358.27978515625,5463.25,5330.580078125,5414.47998046875,0,-0.13003349546841791,-0.1301181123796424,,,,,,,,2.450280033420944,132.669921875,-1.1666448863413763,,9.14209413082699,4.782932270946486,4.359161859880504,,,,,,,2000,1,7,4,1,1.007324523254203,-1.39372881169042
2000-01-10,5617.58984375,5668.27978515625,5459.97021484375,5518.39013671875,0,1.9191160854750144,1.9009333167414715,,,,,,,,3.774824996993805,208.3095703125,3.7512349110886563,,18.226848350475848,7.471715486852359,10.755132863623489,,,,,,,2000,1,10,0,1,1.0266562502129088,0.0
2000-01-11,5513.0400390625,5537.68994140625,5221.27978515625,5296.2998046875,0,-4.02454930747802,-4.107774917558505,,,,,,,,5.974173817916436,316.41015625,-0.09695033376946384,,7.420212225481009,7.46141483457809,-0.04120260909708051,,,,,,,2000,1,11,1,1,0.9853379632047854,-4.02454930747802
2000-01-12,5267.85009765625,5494.2998046875,5267.85009765625,5491.2001953125,0,3.6799350076916593,3.613841976085091,,,,,,,,4.123865438826218,226.44970703125,-0.5371619447613319,,14.416523206177771,8.852436508898027,5.564086697279745,,,,,,,2000,1,12,2,1,1.0215977598568342,-0.4927150986540618
2000-01-13,5568.64013671875,5652.22021484375,5430.81005859375,5444.81982421875,0,-0.8446308538039071,-0.8482180736587901,,,,,,,,4.066436785752944,221.41015625,1.410255293047879,,16.033813907721196,10.288711988662662,5.745101919058534,,,,,,,2000,1,13,3,1,1.0129690299753138,-1.3331843287133993
2000-01-14,5460.31005859375,5476.3798828125,5344.58984375,5471.27001953125,0,0.4857864202383544,0.4846102854719151,,,,,,,,2.4087650324703054,131.7900390625,0.28449489377222165,,19.22818757166351,12.076607105262832,7.151580466400679,,,,,,,2000,1,14,4,1,1.017889895964154,-0.853874336900684
