Date,Open,High,Low,Close,Volume,Daily_Return,Log_Return,MA_50,MA_200,Price_MA50_Ratio,Price_MA200_Ratio,Volatility_20d,Volume_MA_20,Volume_Ratio,Daily_Range,Daily_Range_Abs,Gap,RSI_14,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,ATR_14,Year,Month,Day,DayOfWeek,Quarter,Cumulative_Return,Drawdown
2011-07-12,3719.530029296875,3719.530029296875,3719.530029296875,3719.530029296875,0,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,,,,,,,2011,7,12,1,3,,0.0
2011-07-13,3774.280029296875,3774.280029296875,3774.280029296875,3774.280029296875,0,1.471960155416463,1.4612319701973489,,,,,,,,0.0,0.0,1.4719601554164552,,4.367521367521476,0.8735042735042953,3.494017094017181,,,,,,,2011,7,13,2,3,1.0147196015541646,0.0
2011-07-14,3783.64990234375,3783.64990234375,3783.64990234375,3783.64990234375,0,0.24825590507708828,0.24794825916595714,,,,,,,,0.0,0.0,0.2482559050770949,,8.487050529660792,2.396213524735595,6.090837004925197,,,,,,,2011,7,14,3,3,1.0172387028849976,0.0
2011-07-15,3783.64990234375,3783.64990234375,3783.64990234375,3783.64990234375,0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,11.617883342964433,4.240547488381362,7.3773358545830705,,,,,,,2011,7,15,4,3,1.0172387028849976,0.0
2011-07-18,3759.18994140625,3759.18994140625,3759.18994140625,3759.18994140625,0,-0.6464646986061973,-0.6485633311406318,,,,,,,,0.0,0.0,-0.6464646986061919,,11.987195548197178,5.789877100344526,6.197318447852652,,,,,,,2011,7,18,0,3,1.0106626137702865,-0.6464646986061973
2011-07-19,3720.5400390625,3720.5400390625,3720.5400390625,3720.5400390625,0,-1.028144439258949,-1.03346635360282,,,,,,,,0.0,0.0,-1.0281444392589463,,9.056753407517135,6.443252361779048,2.6135010457380874,,,,,,,2011,7,19,1,3,1.0002715423071382,-1.6679625470146453
2011-07-20,3662.64990234375,3662.64990234375,3662.64990234375,3662.64990234375,0,-1.5559605893486705,-1.5681927066449965,,,,,,,,0.0,0.0,-1.555960589348667,,2.0395954860296115,5.562520986629161,-3.5229255005995492,,,,,,,2011,7,20,2,3,0.984707711322369,-3.197970296486674
2011-07-21,3649.780029296875,3649.780029296875,3649.780029296875,3649.780029296875,0,-0.3513814694284467,-0.35200026409217566,,,,,,,,0.0,0.0,-0.35138146942844567,,-4.50807760703492,3.5484012678963452,-8.056478874931265,,,,,,,2011,7,21,3,3,0.9812476308967493,-3.538114690895433
2011-07-22,3710.969970703125,3710.969970703125,3710.969970703125,3710.969970703125,0,1.6765377889921274,1.662639024446963,,,,,,,,0.0,0.0,1.676537788992126,,-4.7053979226752745,1.8976414297820217,-6.603039352457296,,,,,,,2011,7,22,4,3,0.9976986182323233,-1.9208947317140512
2011-07-25,3758.659912109375,3758.659912109375,3758.659912109375,3758.659912109375,0,1.2851071763648303,1.2769197443330944,,,,,,,,0.0,0.0,1.2851071763648385,,-1.002045033032573,1.3177041372191027,-2.3197491702516757,,,,,,,2011,7,25,0,3,1.0105201147737197,-0.6604731113968865
2011-07-26,3679.159912109375,3679.159912109375,3679.159912109375,3679.159912109375,0,-2.115115542746304,-2.1378046153052184,,,,,,,,0.0,0.0,-2.115115542746305,,-4.431018751597094,0.1679595594558635,-4.598978311052957,,,,,,,2011,7,26,1,3,0.989146446763563,-2.7616188847083722
2011-07-27,3674.0400390625,3674.0400390625,3674.0400390625,3674.0400390625,0,-0.13915875279092438,-0.13925566850488288,,,,,,,,0.0,0.0,-0.13915875279092232,,-7.475463603196204,-1.36072507307455,-6.114738530121654,,,,,,,2011,7,27,2,3,0.9877699629049711,-2.8969346031024967
2011-07-28,3659.889892578125,3659.889892578125,3659.889892578125,3659.889892578125,0,-0.3851386031161974,-0.3858821716278456,,,,,,,,0.0,0.0,-0.3851386031161945,,-10.904308564277471,-3.269441771315134,-7.634866792962337,,,,,,,2011,7,28,3,3,0.9839656794678375,-3.270915992755119
2011-07-29,3671.159912109375,3671.159912109375,3671.159912109375,3671.159912109375,0,0.3079332947721891,0.3074601512641312,,,,,,,,0.0,0.0,0.3079332947721849,44.19896911683928,-12.5674270348336,-5.129038824018828,-7.438388210814772,,,,,,29.779261997767858,2011,7,29,4,3,0.9869956374040504,-2.9730549373686466
2011-08-01,3671.159912109375,3671.159912109375,3671.159912109375,3671.159912109375,0,0.0,0.0,,,,,,,,0.0,0.0,0.0,44.19896911683928,-13.727221539857965,-6.848675367186655,-6.878546172671309,,,,,,29.779261997767858,2011,8,1,0,3,0.9869956374040504,-2.9730549373686466
2011-08-02,3698.10009765625,3698.10009765625,3698.10009765625,3698.10009765625,0,0.7338330716134767,0.7311536172251631,,,,,,,,0.0,0.0,0.7338330716134811,40.2107478385923,-12.330382244729208,-7.945016742695167,-4.385365502034041,,,,,,27.7928466796875,2011,8,2,1,3,0.9942385378067036,-2.2610391261228213
2011-08-03,3680.280029296875,3680.280029296875,3680.280029296875,3680.280029296875,0,-0.4818709036748081,-0.48303564471903354,,,,,,,,0.0,0.0,-0.48187090367480445,36.99913717133444,-12.517019221717874,-8.85941723849971,-3.6576019832181643,,,,,,28.396432059151785,2011,8,3,2,3,0.9894475915798913,-2.7320147401281303
2011-08-04,3625.639892578125,3625.639892578125,3625.639892578125,3625.639892578125,0,-1.484673347782972,-1.4958049384432919,,,,,,,,0.0,0.0,-1.4846733477829703,32.528368061048354,-16.87935802488073,-10.463405395775913,-6.415952629104817,,,,,,32.29929896763393,2011,8,4,3,3,0.9747575268974241,-4.176126593206919
2011-08-05,3559.56005859375,3559.56005859375,3559.56005859375,3559.56005859375,0,-1.8225702480724526,-1.8393836638244228,,,,,,,,0.0,0.0,-1.8225702480724544,29.78677435398977,-25.376113267993787,-13.445946970219488,-11.9301662977743,,,,,,35.272147042410715,2011,8,5,4,3,0.9569918862213448,-5.922584000469744
2011-08-08,3485.3798828125,3485.3798828125,3485.3798828125,3485.3798828125,0,-2.0839703379118113,-2.105991479766753,,,,,,0.0,,0.0,0.0,-2.0839703379118104,27.787432581642292,-37.661435663034354,-18.289044708782463,-19.37239095425189,3686.3634643554688,3834.094253210345,3538.6326755005925,295.4615777097524,-0.18023593152408326,37.810023716517854,2011,8,8,0,3,0.9370484591762692,-7.883129444573855
