Date,Open,High,Low,Close,Volume,Daily_Return,Log_Return,MA_50,MA_200,Price_MA50_Ratio,Price_MA200_Ratio,Volatility_20d,Volume_MA_20,Volume_Ratio,Daily_Range,Daily_Range_Abs,Gap,RSI_14,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,ATR_14,Year,Month,Day,DayOfWeek,Quarter,Cumulative_Return,Drawdown
2007-09-17,4518.4501953125,4549.0498046875,4482.85009765625,4494.64990234375,0,,,,,,,,,,1.4728556944275002,66.19970703125,,,0.0,0.0,0.0,,,,,,,2007,9,17,0,3,,0.0
2007-09-18,4494.10009765625,4551.7998046875,4481.5498046875,4546.2001953125,0,1.1469256580333154,1.1403983273826852,,,,,,,,1.5452465131745283,70.25,-0.012232425204314635,,4.1122740829778195,0.822454816595564,3.2898192663822554,,,,,,,2007,9,18,1,3,1.0114692565803332,0.0
2007-09-19,4550.25,4739.0,4550.25,4732.35009765625,0,4.094626156931791,4.0130166368883105,,,,,,,,3.9885045718295564,188.75,0.08908108999853714,,22.136842579023323,5.085332369081116,17.051510209942208,,,,,,,2007,9,19,2,3,1.052885141329595,0.0
2007-09-20,4734.85009765625,4760.85009765625,4721.14990234375,4747.5498046875,0,0.32118728998469237,0.32067258542439064,,,,,,,,0.8362249359301499,39.7001953125,0.05282787512357028,,37.21889603478212,11.512045102221318,25.7068509325608,,,,,,,2007,9,20,3,3,1.056266874581683,0.0
2007-09-21,4752.9501953125,4855.7001953125,4733.7001953125,4837.5498046875,0,1.8957147097464544,1.8779699477461065,,,,,,,,2.5219378595706483,122.0,0.11375111051321499,,55.790659898583726,20.3677680614938,35.42289183708993,,,,,,,2007,9,21,4,3,1.0762906810973072,0.0
2007-09-24,4837.14990234375,4941.14990234375,4837.14990234375,4932.2001953125,0,1.9565770781994951,1.9376821734244425,,,,,,,,2.1085924309974335,104.0,-0.00826663000683738,,77.25585465770382,31.745385380735804,45.51046927696802,,,,,,,2007,9,24,0,3,1.0973491378584543,0.0
2007-09-25,4939.10009765625,4953.89990234375,4878.14990234375,4938.85009765625,0,0.13482628604715163,0.13473547702389674,,,,,,,,1.533757828283702,75.75,0.1398950178524298,,93.72338287922048,44.14098488043274,49.58239799878774,,,,,,,2007,9,25,1,3,1.0988286529459994,0.0
2007-09-26,4937.60009765625,4980.85009765625,4930.35009765625,4940.5,0,0.03340660905122306,0.03340103028599783,,,,,,,,1.0221637486084405,50.5,-0.025309535120193103,,105.68883585650019,56.450555075646236,49.238280780853955,,,,,,,2007,9,26,2,3,1.099195734338232,0.0
2007-09-27,4942.7001953125,5016.39990234375,4942.7001953125,5000.5498046875,0,1.2154600685659434,1.2081326673459294,,,,,,,,1.473832076668132,73.69970703125,0.04453385917417266,,118.64934513449498,68.89031308741599,49.75903204707899,,,,,,,2007,9,27,3,3,1.1125560195644932,0.0
2007-09-28,4996.4501953125,5055.7998046875,4996.4501953125,5021.35009765625,0,0.4159601200102392,0.41509739746342517,,,,,,,,1.1819452581627765,59.349609375,-0.08198317255348679,,129.11074363602074,80.93439919713694,48.1763444388838,,,,,,,2007,9,28,4,3,1.1171838089186548,0.0
