Date,Open,High,Low,Close,Volume,Daily_Return,Log_Return,MA_50,MA_200,Price_MA50_Ratio,Price_MA200_Ratio,Volatility_20d,Volume_MA_20,Volume_Ratio,Daily_Range,Daily_Range_Abs,Gap,RSI_14,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,ATR_14,Year,Month,Day,DayOfWeek,Quarter,Cumulative_Return,Drawdown
2024-05-03,23668.5,23693.5,23234.75,23382.75,8478400,-0.6735005118165827,-0.6757787616250215,22899.3972265625,20918.46779296875,2.1107663605958393,11.780414471176325,0.6092840927328323,7397325.0,1.1461440453136775,1.9619163699735918,458.75,0.5403236632162258,47.58556529302677,160.9709463659492,141.6490734930453,19.321872872903896,23210.415234375,23653.53139312344,22767.299075626557,886.2323174968842,0.6944577761638744,256.2534877232143,2024,5,3,4,2,8.975758751472442,-0.6735005118165827
2024-05-06,23458.599609375,23466.0,23256.400390625,23297.75,9072400,-0.36351583966812706,-0.36417816408653425,22917.2412109375,20937.971044921876,1.6603603617040052,11.270332497906699,0.6163400217444254,7472440.0,1.214114800520312,0.899656015602365,209.599609375,0.32438275812297523,51.210880539037504,150.63452166998468,143.4461631284332,7.18835854155148,23218.47275390625,23661.79794298879,22775.147564823714,886.6503781650754,0.5894120704688729,254.77497209821428,2024,5,6,0,2,8.943130446680442,-1.0345680704440197
2024-05-07,23350.5,23355.80078125,23020.44921875,23103.75,8022200,-0.8326984365442991,-0.8361847370449685,22928.498203125,20957.321796875,0.7643404959297051,10.24190125021156,0.6423482673619267,7461050.0,1.0752105936831948,1.4515027322404372,335.3515625,0.22641671406037062,54.07776100526294,125.34376703160888,139.82568390906835,-14.481916877459469,23213.36025390625,23659.639561799602,22767.080946012895,892.5586157867074,0.37719545588651643,253.99288504464286,2024,5,7,1,2,8.868661139272817,-1.858651674840739
2024-05-08,23040.80078125,23236.650390625,22982.849609375,23166.0,7374800,0.2694367797435371,0.26907444954010984,22938.1051953125,20976.95279296875,0.9935206188437684,10.43548712072706,0.6445792821188961,7504725.0,0.9826875734953646,1.0955744679703012,253.80078125,-0.27246320943569763,59.00968345481292,109.06646619491221,133.67384036623713,-24.60737417132492,23209.63271484375,23656.201051343323,22763.064378344174,893.1366729991496,0.45114665407565224,260.0571986607143,2024,5,8,2,2,8.89255657425284,-1.5942227863165348
2024-05-09,23114.599609375,23190.400390625,22763.30078125,22790.19921875,7876500,-1.622208327937491,-1.6355101792303812,22942.9571875,20994.235791015624,-0.6658163875807088,8.554554905508628,0.7201713178475091,7600915.0,1.0362568190803345,1.8740494774772118,427.099609375,-0.22187857474315806,51.32505999002064,65.09226257704722,119.95752480839916,-54.865262231351934,23180.12763671875,23656.21839588582,22704.03687755168,952.1815183341387,0.09048940726035395,263.57505580357144,2024,5,9,3,2,8.748300780938758,-3.1905694994485256
2024-05-10,22844.25,22960.30078125,22784.650390625,22909.099609375,6481400,0.5217172060838271,0.5203609769435781,22946.631171875,21012.31279296875,-0.16356022903266654,9.02702541645468,0.7345343319044464,7634580.0,0.8489530530821604,0.7667276044018739,175.650390625,0.2371667782769149,51.30696381137801,39.38267822455964,103.84255549163126,-64.45987726707162,23158.13759765625,23641.970357989525,22674.304837322972,967.6655206665528,0.24264042382154444,245.58942522321428,2024,5,10,4,2,8.793942171352882,-2.685498043415391
2024-05-13,22904.400390625,22988.349609375,22630.849609375,22956.349609375,7332100,0.2062499216715752,0.20603751852470192,22951.0721484375,21030.57029296875,0.022994398271980465,9.157047524527218,0.7231694789683045,7662850.0,0.9568372080883745,1.5573033434462193,357.5,-0.020512455007515692,46.425332251654424,22.560266800537647,87.58609775341255,-65.0258309528749,23132.2201171875,23599.917721078098,22664.5225132969,935.3952077811991,0.3119826717632309,252.85016741071428,2024,5,13,0,2,8.81207967019314,-2.4847869593548455
2024-05-14,22979.400390625,23162.69921875,22942.25,23118.19921875,6817500,0.7050319938885385,0.7025582635809426,22960.0811328125,21048.8912890625,0.6886651881710115,9.830959271297868,0.7174621208091968,7601965.0,0.8968076017187662,0.9535743535387688,220.44921875,0.10041135303404873,50.059796924122686,22.034297722737392,74.4757377472775,-52.441440024540114,23125.38505859375,23589.51565655684,22661.254460630662,928.2611959261776,0.4922588169415172,259.89662388392856,2024,5,14,1,2,8.87420765119495,-1.7972735085097336
2024-05-15,23177.80078125,23224.849609375,23078.05078125,23133.849609375,6777900,0.06769727380975255,0.06767436954180656,22968.312109375,21066.636533203124,0.720721223273646,9.812734334281338,0.6584906573711329,7514860.0,0.9019329701418256,0.6345629050234238,146.798828125,0.25781230595011134,49.05835358408513,22.61957478887416,64.10450515559684,-41.48493036672268,23133.72255859375,23591.832828908435,22675.612288279062,916.2205406293724,0.5001386683397909,262.1929408482143,2024,5,15,2,2,8.880215247847026,-1.730792939868142
2024-05-16,23258.80078125,23370.849609375,22997.5,23343.55078125,8457700,0.9064689855596608,0.9023852156367896,22986.0301171875,21085.3250390625,1.5553823876493178,10.709940387468198,0.6764031145905641,7577710.0,1.1161287512982154,1.5993694055956635,373.349609375,0.5401226946005713,50.37152983743459,39.54865087586222,59.19333429964992,-19.644683423787697,23157.38505859375,23607.015881665342,22707.75423552216,899.2616461431826,0.707020641272415,268.82142857142856,2024,5,16,3,2,8.9607116449197,-0.840013055512645
2024-05-17,23368.349609375,23466.0,23307.25,23444.30078125,7702400,0.43159672212731426,0.430668014696232,23004.3901171875,21104.093046875,1.9122900534269016,11.088880859163597,0.6607868711487429,7507720.0,1.0259306420591072,0.6771368507904623,158.75,0.10623417301586745,55.72431888471488,60.39851218759213,59.43436987723837,0.9641423103537647,23192.59013671875,23614.062761150766,22771.117512286735,842.9452488640309,0.7986085334373251,266.43917410714283,2024,5,17,4,2,8.999385782658454,-0.4120418021983596
